Level,link_URL
2,https://de.wikipedia.org//wiki/Citizendium
2,https://de.wikipedia.org//wiki/Google_Knol
2,https://de.wikipedia.org//wiki/Wissen.de
2,https://de.wikipedia.org//wiki/Wissen_Media_Verlag
2,https://de.wikipedia.org//wiki/Bundeskartellamt
2,https://de.wikipedia.org//wiki/Otto_Lueger
2,https://de.wikipedia.org//wiki/Pleonasmus
2,https://de.wikipedia.org//wiki/Oxymoron
2,https://de.wikipedia.org//wiki/Handbuch
2,https://de.wikipedia.org//wiki/Nomenklatur_(Biologie)
2,https://de.wikipedia.org//wiki/Raoul_Ardent
2,https://de.wikipedia.org//wiki/Johann_Gottfried_Walther
2,https://de.wikipedia.org//wiki/Pauly-Wissowa
2,https://de.wikipedia.org//wiki/Brehms_Thierleben
2,https://de.wikipedia.org//wiki/Alfred_Brehm
2,https://de.wikipedia.org//wiki/Nationalenzyklop%C3%A4die
2,https://de.wikipedia.org//wiki/Gro%C3%9Fe_Sowjetische_Enzyklop%C3%A4die
2,https://de.wikipedia.org//wiki/Fischer_Weltalmanach
2,https://de.wikipedia.org//wiki/Oeconomische_Encyclop%C3%A4die
2,https://de.wikipedia.org//wiki/Johann_Georg_Kr%C3%BCnitz
2,https://de.wikipedia.org//wiki/Liste_der_Spezialenzyklop%C3%A4dien
2,https://de.wikipedia.org//wiki/Liste_von_Systematiken_in_Enzyklop%C3%A4dien
2,https://de.wikipedia.org//wiki/Baum_des_Wissens
2,https://de.wikipedia.org//wiki/Francis_Bacon
2,https://de.wikipedia.org//wiki/Die_Kultur_der_Gegenwart
2,https://de.wikipedia.org//wiki/Mortimer_Adler
2,https://de.wikipedia.org//wiki/Que_sais-je_%3F
2,https://de.wikipedia.org//wiki/Verlag_C._H._Beck
2,https://de.wikipedia.org//wiki/Glossar
2,https://de.wikipedia.org//wiki/Orthographie
2,https://de.wikipedia.org//wiki/Marcus_Verrius_Flaccus
2,https://de.wikipedia.org//wiki/Suda
2,https://de.wikipedia.org//wiki/Sprachw%C3%B6rterbuch
2,https://de.wikipedia.org//wiki/Encyclop%C3%A9die
2,https://de.wikipedia.org//wiki/Lemma_(Lexikographie)
2,https://de.wikipedia.org//wiki/Charles-Joseph_Panckoucke
2,https://de.wikipedia.org//wiki/Encyclop%C3%A9die_m%C3%A9thodique
2,https://de.wikipedia.org//wiki/Querverweis
2,https://de.wikipedia.org//wiki/Register_(Nachschlagewerk)
2,https://de.wikipedia.org//wiki/Universal_history_(1745)
2,https://de.wikipedia.org//wiki/Deutschsprachige_Wikipedia
2,https://de.wikipedia.org//wiki/Altertum
2,https://de.wikipedia.org//wiki/Hyperlink
2,https://de.wikipedia.org//wiki/Ausgewogenheit
2,https://de.wikipedia.org//wiki/Fachenzyklop%C3%A4die
2,https://de.wikipedia.org//wiki/William_Burnett_Benton
2,https://de.wikipedia.org//wiki/Richard_Nixon
2,https://de.wikipedia.org//wiki/Qualit%C3%A4tsdimension
2,https://de.wikipedia.org//wiki/Autorit%C3%A4t
2,https://de.wikipedia.org//wiki/Vollst%C3%A4ndigkeit
2,https://de.wikipedia.org//wiki/Format
2,https://de.wikipedia.org//wiki/Objektivit%C3%A4t
2,https://de.wikipedia.org//wiki/Stil
2,https://de.wikipedia.org//wiki/Aktualit%C3%A4t
2,https://de.wikipedia.org//wiki/Einzigartigkeit
2,https://de.wikipedia.org//wiki/Abendland
2,https://de.wikipedia.org//wiki/Latein
2,https://de.wikipedia.org//wiki/Mittelhochdeutsch
2,https://de.wikipedia.org//wiki/Honorius_Augustodunensis#Die_bedeutendsten_Werke
2,https://de.wikipedia.org//wiki/Honorius_Augustodunensis
2,https://de.wikipedia.org//wiki/Altfranz%C3%B6sische_Sprache
2,https://de.wikipedia.org//wiki/Italienische_Sprache
2,https://de.wikipedia.org//wiki/Spanische_Sprache
2,https://de.wikipedia.org//wiki/Encyclopedia_Americana
2,https://de.wikipedia.org//wiki/Brockhaus-Efron
2,https://de.wikipedia.org//wiki/Russische_Geschichte
2,https://de.wikipedia.org//wiki/Kultur
2,https://de.wikipedia.org//wiki/Wissenschaft
2,https://de.wikipedia.org//wiki/Popularisierung
2,https://de.wikipedia.org//wiki/Forschung
2,https://de.wikipedia.org//wiki/Mittellatein
2,https://de.wikipedia.org//wiki/Deduktion
2,https://de.wikipedia.org//wiki/Telegramm
2,https://de.wikipedia.org//wiki/%C3%9Cberparteilichkeit
2,https://de.wikipedia.org//wiki/Pierre_Larousse
2,https://de.wikipedia.org//wiki/Hermann_Wagener_(Politiker)
2,https://de.wikipedia.org//wiki/Rotteck-Welckersches_Staatslexikon
2,https://de.wikipedia.org//wiki/Karl_von_Rotteck
2,https://de.wikipedia.org//wiki/Carl_Theodor_Welcker
2,https://de.wikipedia.org//wiki/William_Smellie_(Enzyklop%C3%A4dist)
2,https://de.wikipedia.org//wiki/Kaiserreich_Abessinien
2,https://de.wikipedia.org//wiki/Lysistrata
2,https://de.wikipedia.org//wiki/Holocaust
2,https://de.wikipedia.org//wiki/Liberalismus
2,https://de.wikipedia.org//wiki/Enciclopedia_Italiana
2,https://de.wikipedia.org//wiki/Italienischer_Faschismus
2,https://de.wikipedia.org//wiki/Benito_Mussolini
2,https://de.wikipedia.org//wiki/La_Dottrina_Del_Fascismo
2,https://de.wikipedia.org//wiki/Kader
2,https://de.wikipedia.org//wiki/Dialektischer_Materialismus
2,https://de.wikipedia.org//wiki/Marxismus-Leninismus
2,https://de.wikipedia.org//wiki/Lawrenti_Beria
2,https://de.wikipedia.org//wiki/Enciclopedia_universal_ilustrada_europeo-americana
2,https://de.wikipedia.org//wiki/Bertelsmann
2,https://de.wikipedia.org//wiki/Bertelsmann_Universallexikon
2,https://de.wikipedia.org//wiki/Bertelsmann_Lesering
2,https://de.wikipedia.org//wiki/Deutsche_Demokratische_Republik
2,https://de.wikipedia.org//wiki/Store_Norske_Leksikon
2,https://de.wikipedia.org//wiki/Mappa_mundi
2,https://de.wikipedia.org//wiki/Illustration
2,https://de.wikipedia.org//wiki/Deutsch-Franz%C3%B6sischer_Krieg
2,https://de.wikipedia.org//wiki/Accessoire
2,https://de.wikipedia.org//wiki/Friedensreich_Hundertwasser
2,https://de.wikipedia.org//wiki/Subskription
2,https://de.wikipedia.org//wiki/Oktavformat
2,https://de.wikipedia.org//wiki/Pfund_Sterling
2,https://de.wikipedia.org//wiki/Quarto_(Papierformat)
2,https://de.wikipedia.org//wiki/Loseblattsammlung
2,https://de.wikipedia.org//wiki/Meyers_Konversations-Lexikon#9._Auflage_(1971–1979/1985)
2,https://de.wikipedia.org//wiki/Enzyklop%C3%A4dist
2,https://de.wikipedia.org//wiki/Urheberrecht
2,https://de.wikipedia.org//wiki/Plagiat
2,https://de.wikipedia.org//wiki/Privileg
2,https://de.wikipedia.org//wiki/Eigentum
2,https://de.wikipedia.org//wiki/Nachdruck
2,https://de.wikipedia.org//wiki/Bescheidenheit
2,https://de.wikipedia.org//wiki/Alfons_X._(Kastilien)
2,https://de.wikipedia.org//wiki/Brunetto_Latini
2,https://de.wikipedia.org//wiki/Kloster
2,https://de.wikipedia.org//wiki/Autor
2,https://de.wikipedia.org//wiki/Anonymit%C3%A4t
2,https://de.wikipedia.org//wiki/Der_Neue_Pauly
2,https://de.wikipedia.org//wiki/Walter_Scott
2,https://de.wikipedia.org//wiki/Robert_Malthus
2,https://de.wikipedia.org//wiki/David_Ricardo
2,https://de.wikipedia.org//wiki/J%C3%BCrgen_Mittelstra%C3%9F
2,https://de.wikipedia.org//wiki/Carlo_Schmid
2,https://de.wikipedia.org//wiki/Hans_Friedrichs
2,https://de.wikipedia.org//wiki/Leo_Trotzki
2,https://de.wikipedia.org//wiki/Lenin
2,https://de.wikipedia.org//wiki/Stalin
2,https://de.wikipedia.org//wiki/Haust%C3%BCrgesch%C3%A4ft
2,https://de.wikipedia.org//wiki/Brailleschrift
